time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
19:53.1,ai,人に笑顔で胸を張れる暗殺をしましょう,Perform an assassination you can do with a smile and pride.,Realicen un asesinato del que puedan estar orgullosos y sonreír.,0.8454315662384033,0.8798555731773376,-0.1506686806678772,0.06889401376247406
19:56.3,ai,君たち　全員　それができる力を秘めた有能なアサシンだ,All of you are capable assassins with that potential.,"Ustedes, todos, son asesinos capaces con ese potencial.",0.7644595503807068,0.6116034984588623,-0.04855122044682503,-0.055353712290525436
20:01.7,ai,ターゲットである先生からのアドバイスです,"Advice from the target, your teacher.","Es un consejo del objetivo, el profesor.",0.9274691343307495,0.9274664521217346,-0.20994022488594055,-0.6365492939949036
20:06.3,ai,マッハ20で怒られてうねる触手で褒められた,"Scolded at Mach 20, praised by writhing tentacles.",Fui reprendidos por alguien a Mach 20 y elogiados por sus retorcidos tentáculos.,0.5321266055107117,0.5439707636833191,-0.599612295627594,-0.6251252293586731
20:11.5,ai,この異常な教育が　僕は　普通に　うれしかった,I was oddly genuinely happy for this abnormal education.,"Extrañamente, me gustó esta educación tan fuera de lo común.",0.9337295293807983,0.8081299662590027,0.14709581434726715,0.257839173078537
20:16.3,ai,この異常な先生は僕らのことを　正面から見てくれたから,Because this abnormal teacher looked at us directly.,Porque este profesor anómalo nos miró de frente.,0.809662938117981,0.901995062828064,-0.08524876832962036,0.1468527615070343
20:30.8,ai,あなたの…,Your…,Tu…,0.9627358913421631,0.9147995710372925,-0.25156304240226746,-0.1838999092578888
20:33.3,ai,あなたの時間をくれるなら,If you would give your time—,"Si me das tu tiempo,",0.8333388566970825,0.975655734539032,0.04018484428524971,0.2394719421863556
20:36.3,ai,あの子たちを教えてあげて,teach those kids.,enséñales a esos chicos.,0.7814545035362244,0.8659271597862244,-0.19607055187225342,0.015031354501843452
20:40.8,ai,なんて　すてきな触手…,What wonderful tentacles…,Qué tentáculo tan maravilloso…,0.6038254499435425,0.8617784976959229,0.15736186504364014,0.17007166147232056
20:43.7,ai,この手なら　きっと　あなたはすてきな教師に…,"With these hands, surely you would be a wonderful teacher…","Con esta mano, seguro serías un gran profesor…",0.8610410094261169,0.9335755705833435,-0.03280917555093765,-0.12766888737678528
20:51.0,ai,さて　問題です　渚君,"Now, question, Nagisa.","Ahora, pregunta: Nagisa.",0.5786585807800293,0.6269069314002991,0.17738163471221924,-0.15926146507263184
20:53.8,ai,先生は　殺される気などみじんもない,Sensei has not the slightest intention of being killed.,El profesor no tiene intención alguna de dejarse matar.,0.47189223766326904,0.8692179918289185,-0.10739903151988983,0.0690915435552597
20:57.0,ai,皆さんと　来年　3月までエンジョイしてから,"He intends to enjoy time with you until March next year,","Disfrutará con ustedes hasta marzo del próximo año,",0.6862119436264038,0.8179231286048889,-0.12715619802474976,-0.2530287504196167
20:59.5,ai,地球を爆破です,then blow up the Earth.,y después destruirá la Tierra.,0.8371953964233398,0.8092626929283142,-0.5985440015792847,-0.25810497999191284
21:02.1,ai,それが嫌なら君たちは　どうしますか,"If you don't like that, what will you do?","Si no les gusta eso, ¿qué harán?",0.8773297071456909,0.8611702919006348,0.0677633062005043,-0.49528923630714417
21:06.6,ai,暗殺なんて　したことないし,We've never done assassination before.,Nunca hemos asesinado antes.,0.7514157295227051,0.7618787884712219,0.043060895055532455,-0.13260595500469208
21:09.3,ai,僕らには　他に　すべきことがたくさんある,We have plenty of other things to do.,Tenemos muchas otras cosas que hacer.,0.8946980237960815,0.9648216962814331,0.5668615102767944,0.6464036703109741
21:14.2,ai,けど　思った,But I thought—,Pero pensé:,0.8585136532783508,0.8920122385025024,0.38832417130470276,0.40786072611808777
21:16.7,ai,この先生なら　殺意さえも受け止めてくれるって,this teacher would accept even murderous intent.,que este profesor incluso aceptaría la intención de matarlo.,0.8080307245254517,0.8967586755752563,0.08711260557174683,-0.4537762403488159
21:21.2,ai,地球を爆破されるその前に　先生を殺します,"Before the Earth is destroyed, we'll kill Sensei.","Antes de que destruya la Tierra, mataremos al profesor.",0.6045086979866028,0.9240863919258118,-0.26391926407814026,0.0019174553453922272
21:27.4,ai,ならば　今　やってみなさい,Then try it now.,Entonces háganlo ahora.,0.870785117149353,0.8176636695861816,0.465902715921402,0.5727081894874573
21:29.4,ai,殺せた者から　今日は帰ってよし,Whoever succeeds in killing him may go home today.,Los que lo consigan pueden irse a casa hoy.,0.7240631580352783,0.6585515737533569,-0.2355501651763916,-0.49073395133018494
21:32.7,ai,んな簡単に…,It's not that easy…,No es tan fácil…,0.6604695320129395,0.731124758720398,0.011377503164112568,0.3664378225803375
21:33.8,ai,殺せるわけねえだろ,There's no way we can kill him.,No hay forma de matarlo.,0.5697576999664307,0.7230793237686157,-0.6173339486122131,-0.4838750660419464
21:35.9,ai,僕らは　殺し屋,We're assassins.,Somos asesinos.,0.8503370881080627,0.9525400996208191,0.2555314600467682,0.40173962712287903
21:37.9,ai,ターゲットは　先生,The target is Sensei.,El objetivo es el profesor.,0.32468533515930176,0.7843642830848694,0.1819857358932495,0.20599214732646942
21:40.9,ai,ふきふき　ふきふき,"Wipe wipe, wipe wipe.","(Onomatopeya: frotar, frotar)",0.6381133198738098,0.5057774782180786,-0.7765161991119385,-1.0927869081497192
21:42.6,ai,今　撃っても…,Even if you shoot now…,Aunque disparen ahora…,0.7498826384544373,0.8280530571937561,-0.22155775129795074,-0.006350111216306686
21:43.7,ai,表札と一緒に手入れされる…,you'll be groomed along with the nameplate…,serán arreglados junto con la placa de nombre…,0.6402224898338318,0.8126175999641418,-0.4293738007545471,-0.44858813285827637
21:46.0,ai,帰れねえ…,Can't go home…,No podemos volver a casa…,0.6627788543701172,0.6267035603523254,-0.040991853922605515,0.12984886765480042
21:48.1,ai,殺せない先生か…,A teacher you can't kill…,¿Un profesor al que no se le puede matar…?,0.7716067433357239,0.8224526047706604,-0.4354945421218872,-0.8279139399528503
21:50.8,ai,殺せない…　ころ…,Can't kill… die…,Imposible de matar…,0.8136245012283325,0.8202246427536011,-1.0806677341461182,-0.2869945168495178
21:54.2,ai,殺せんせーは,Koro-sensei is—,¡Koro-sensei es…!,0.22503149509429932,0.45065850019454956,-0.8166776895523071,-0.8474899530410767
21:56.3,ai,殺せんせー,Koro-sensei.,¡Koro-sensei!,0.25008660554885864,0.4688090682029724,-0.4488725960254669,-0.5929326415061951
21:59.8,ai,殺せんせーと　僕らの暗殺教室,Koro-sensei and our Assassination Classroom.,Y así es nuestra clase de asesinato.,0.7782639265060425,0.8004268407821655,-0.2177855521440506,-0.551547646522522
22:05.0,ai,始業のベルは　明日も鳴る,The starting bell will ring again tomorrow.,La campana sonará mañana también.,0.8457146286964417,0.9005287885665894,0.42881661653518677,0.447024941444397
