time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp
0:10:29.87,fansub,えーと　マッハ20だから,"Uh, let's see...if he's traveling at Mach 20…",Veamos. Si viaja a mach 20...
0:10:32.98,fansub,マーボーの本場　四川省まで10分くらい,"...it'll take maybe ten minutes to get to Sichuan, the home of mapo tofu.","le tomará más o menos diez minutos llegar a Sichuan, la tierra del mapo tofu."
0:10:36.70,fansub,確かにあんなもん　ミサイルでも落とせんわな,Guess no missile could shoot that down.,Supongo que no hay misil que pueda alcanzarlo.
0:10:40.54,fansub,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,"Heck, that octopus even grades tests while he breaks the sound barrier!","Maldición, ese pulpo incluso califica los exámenes mientras viaja a la velocidad del sonido."
0:10:44.67,fansub,マジで,Seriously?!,¿En serio?
0:10:45.99,fansub,俺なんかイラスト付きで返ってきた,He even did a little drawing on mine.,Hasta hizo un dibujo en el mio.
0:10:48.47,fansub,てか　あいつ　何げに教えてるの　うまくない,"Isn't he actually a pretty good teacher, though?","De echo, ¿no crees que es muy bueno enseñando?"
0:10:51.27,fansub,わかる,He is!,¿Verdad?
0:10:52.40,fansub,放課後に数学教わって　次のテストの点　よかったもん,"I aced my math test thanks to his after-school tutoring!", El me enseñó matemáticas y me fue muy bien en el examen.
0:10:56.93,fansub,まっ　でもさ,"Yeah, but...","Si, pero..."
0:10:59.61,fansub,しょせん俺ら　E組だしな,we are the E Class.,...estámos en la clase E.
0:11:02.34,fansub,頑張っても仕方ねぇけど,Tryin' our best won't do much.,Esforzarnos no hará gran diferencia.
0:11:05.10,fansub,そう　タコ型の超生物で暗殺のターゲット,Yeah...He might be an octopoid superbeing not to mention our target,Es verdad él es un super pulpo y es nuestro blanco de asesinato,
0:11:10.13,fansub,なのに,but...,pero...
0:11:11.56,fansub,あの先生はなぜか普通に先生している,"for whatever reason, he's teaching us just like any other teacher would.","...por alguna razón, como maestro, es realmente bueno."
0:11:15.87,fansub,僕らも同じ　即席の殺し屋であるのを除けば　普通の生徒だ,"Likewise, we're perfectly normal students outside of the whole killer thing,","Somos estudiantes perfectamente normales, salvo por lo de asesinos,"
0:11:21.77,fansub,けど　僕らE組は　少しだけ普通と違う,but E Class is a little different from the rest.,pero la clase E es diferente al resto.
0:11:29.06,fansub,おい　渚,"Hey, Nagisa.","Oye, Nagisa."
0:11:31.32,fansub,ちょっと付き合えよ,Come with us.,Ven con nosotros.
0:11:32.93,fansub,暗殺の計画　進めようぜ,It's time to put our assassination plan into action.,Es hora de que pongamos en acción nuestro plan de asesinato.
0:11:39.87,fansub,あのタコ　機嫌によって顔の色が変わるだろ,"That octopus's face changes color according to his mood, right?","La cara del pulpo cambia de acuerdo a su humor, ¿cierto?"
0:11:43.92,fansub,観察しとけって言ったやつ　できてるか,Did you note down all the variations like I asked?,¿Has echo las observaciones que te dije?
0:11:47.21,fansub,一応,More or less.,Más o menos.
0:11:48.84,fansub,余裕な時は　緑のしましまなのは知ってるよね,"It's striped green when he's feeling confident, as we all know.",Sabemos que las lineas verdes aparecen cuando esta confiado.
0:11:53.34,fansub,生徒の解答が間違っていたら暗い紫,"When we give an incorrect answer, it's dark purple.","Cuándo damos una respuesta incorrecta, se pone de color púrpura oscuro."
0:11:57.06,fansub,正解だったら明るい朱色,A correct answer makes it go bright scarlet.,Una respuesta correcta hace que se ponga de color rojo.
0:11:59.97,fansub,面白いのは昼休みの後で…,"But what's really interesting is after lunch, when—","Pero lo que en verdad es interesante es después del almuerzo..."
0:12:02.13,fansub,俺は知らなくていいんだよ,I don't need to know all that.,No necesito saber eso.
0:12:05.05,fansub,作戦がある,I have a plan.,Tengo un plan.
0:12:06.79,fansub,あいつが一番油断してる顔の時に　お前がやりに行け,"And at the moment he least expects it,you are going to carry it out.",Y en el momento que menos se lo espera...tú lo llevarás a cabo.
0:12:11.55,fansub,ぼ…僕が,M-Me? But...,¿Y-Yo? Pero...
0:12:13.20,fansub,でも…,,
0:12:13.83,fansub,いい子ぶってんじゃねえよ,Don't be such a goody-goody.,No seas tan cobarde. Somos la clase E...
0:12:15.95,fansub,俺らはE組だ,We're the E Class—,
0:12:17.93,fansub,進学校で有名なこの学校のレベルについていけなかった脱落組,the rejects that failed to keep up at this famous prep school.,"...los rechazados que no pudimos estar a la altura de esta secundaria tan famosa."
0:12:22.98,fansub,通称　エンドのE組,They call us...the End Class.,Nos llaman... La clase Final.
0:12:27.72,fansub,毎日山の上の隔離校舎まで通わされて,"Every day, they send us to this isolated mountaintop campus","Todos los días, nos envían a este campus en la cima de una colina olvidada..."
0:12:31.31,fansub,あらゆる面でカスみたいに差別されてる,"and discriminate against us in every way like we're scum.","...y nos discriminan de todas las formas, como si fuéramos basura."
0:12:35.15,fansub,落ちこぼれの俺らが100億円稼ぐチャンスなんて,You think us losers are ever gonna get  another chance to score a cool ten billion yen?,¿Cuándo crées que perdedores como nosotros tendrán otra oportunidad
0:12:38.71,fansub,この先　一生回ってこねえぞ,,de tener 10 billones de llenes?
0:12:41.90,fansub,抜け出すんだよ　このクソみてえな状況から,"We're gonna climb our way out of this shithole...",Vámos a poder salir de esta horrible situación...
0:12:46.41,fansub,たとえ　どんな手を使ってもな,any way we can.,sea cual sea el precio.
0:12:51.03,fansub,しくじんなよ　渚君,Just don't screw up Nagisa-kun.,No lo eches a perder Nagisa.
0:12:54.67,fansub,渚のやつ　E組行きだってよ,I heard Nagisa's headed for E Class.,Escuché que Nagisa es el representante de la clase E.
0:12:58.88,fansub,終わったな　あいつ,"Ooh. Well, that's it for him.","Bueno, hasta ahí llegó."
0:13:01.22,fansub,俺　あいつのアドレス消すわ,I better delete him from my address book.,Voy a borrar su información de contacto.
0:13:03.49,fansub,俺も,Same.,"¡Yo igual, no quiero ni pensar que estámos al mismo nivel!"
0:13:04.41,fansub,同じレベルだと思われたくないし,I don't want anybody to think I'm on his level!,
0:13:15.85,fansub,ただ今　帰りました,I'm back!,¡Estoy de regreso!
0:13:17.38,fansub,お…　おかえり　先生,"H-Hello, sir...","B-Bienvenido, maestro..."
0:13:20.14,fansub,どうしたの　そのミサイル,What's with the missile?,¿Qué pasó con ese misil?
0:13:22.24,fansub,お土産です,A souvenir.,Un regalo.
0:13:23.44,fansub,日本海で　自衛隊に待ち伏せされまして,"The Self-Defense Force ambushed me over the Sea of Japan.","La fuerza de autodefensa estába esperando por mi en el mar de Japón."
0:13:26.54,fansub,た…　大変ですね　ターゲットだと,"I-It must be tough, having everyone after your life.",D-Debe ser terrible ser un blanco.
0:13:29.39,fansub,いえいえ　皆から狙われるのは力を持つ者の証しですから,Not at all! You know you're truly powerful when everyone has it in for you.,"No del todo. Sabes que eres poderoso cuando todos van tras de ti."
0:13:34.79,fansub,さっ　5時間目を始めますよ,"Now, I do believe it's time for fifth period.",Empecemos con el quinto periodo.
0:13:41.90,fansub,はい,"Yes, sir.",Si.
0:13:43.87,fansub,先生には　分からないよね,He doesn't understand.,El maestro no lo entiende.
0:13:46.59,fansub,みんなから　暗殺のターゲットにされるってことは,"If you're everyone's assassination target,","Si eres el blanco de asesinato de todos,"
0:13:49.89,fansub,裏を返せば　みんなに力を認められているってことだ,that means they all acknowledge your power.,significa que todos ya conocen tu poder.
0:13:55.11,fansub,分からないよね　そんな怪物に,"A creature like that wouldn't understand what it's like",Una criatura como esa no podrá entender como se siente
0:13:58.31,fansub,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,"for no one to expect or fear anything from you, or even acknowledge your existence...","ser indigno de las espectativas de otros o del miedo, o siquiera el ser reconocido…"
0:14:06.52,fansub,お前のおかげで　俺の評価まで　落とされたよ,"Thanks to you, my evaluation's in the gutter!","Gracias a ti, ¡mi evaluación esta en el caño!"
0:14:10.32,fansub,唯一　よかったのは　もうお前を見ずに済むことだ,"The only silver lining is I'll never have to see you again.",Lo único bueno es que no voy a poder verte nunca más.
0:14:19.62,fansub,殺せるかもしれない,I might just be able to kill him.,Quizá logre asesinarlo.
0:14:21.63,fansub,だって　この先生にも僕の姿は　見えてないから,"After all, this teacher can't see me, either.","Después de todo, tampoco es que me note."
0:14:36.46,fansub,はい　それでは　お題に沿って短歌を作ってみましょう,"All right, then, compose a short poem to go along with our theme.","Muy bien, chicos. Compongan un poema corto con el tema que estamos utilizando."
0:14:41.60,fansub,ラスト７文字を「触手なりけり」で締めてください,"The final line should be ""was tentacles all along.""",La linea final debe ser eran tentáculos todo el tiempo.
0:14:46.65,fansub,「触手なりけり」ですか,"Huh? ""Was tentacles all along""?","¿""Eran tentáculos todo el tiempo""?"
0:14:48.94,fansub,はい　書けた人は先生の所へ持ってきなさい,"Indeed! When you're finished, bring them to me.","¡Así es! Cuando terminen, entreguenlos."
0:14:52.72,fansub,チェックするのは　文法の正しさと触手を美しく表現できたか,I'll be looking for proper grammar and whether you've aptly  conveyed the tentacle's beauty.,Revisane la gramática......y qué tan bien expresen la belleza de los tentáculos.
0:14:58.16,fansub,例文です,An example:,Un ejemplo:
0:14:59.81,fansub,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,"Not the storm of garden's snow or flowers moving on but sprouting there instead Was tentacles all along.","La tormenta llega en destiempo o las flores tienen contratiempos pero germinando siempre están los tentaculos todo el tiempo."
0:15:08.22,fansub,「触手だったのだなぁ」って…,We have to write it was tentacles? Really?,¿Eran tentáculos? ¿En serio?
0:15:10.51,fansub,できた者から　今日は　帰ってよし,"Once you're done, you're free to go home!",¡Una vez que terminen pueden irse a casa!
0:15:13.28,fansub,そんなの思い付かないよ,How are we gonna write about that?,¿Cómo se supone que escríbamos sobre eso?
0:15:15.32,fansub,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,"Now, now...Aren't any marvelously  slithery phrases coming to mind?","Vamos, vamos. ¿No se les viene ninguna frase maravillosa y escurridiza a la mente?"
0:15:19.31,fansub,ヌルヌルヌルヌルヌルヌル…,Slither slither slither slither!,"¡Escurridiza, escurridiza, escurridiza!"
0:15:21.92,fansub,ヌルヌル　うるせえよ,Enough with the slithering!,¡Deja de repetirlo!
0:15:23.48,fansub,先生　質問,I have a question!,¡Tengo una pregunta!
0:15:26.14,fansub,何ですか　茅野さん,"Yes, Kayano-san?","Ah. ¿Si, Kayano?"
0:15:28.14,fansub,いまさらなんだけどさ　先生の名前　何ていうの,"It feels weird to only ask this now, but... what's your name?","Es una pregunta extraña a estas alturas, pero... ¿Cual es su nombre?"
0:15:32.85,fansub,他の先生と区別するとき不便だよ,"How else are we supposed to refer to you specifically?",¿De qué otro modo podemos referirnos a usted maestro?
0:15:35.85,fansub,名前…　ですか,My... name?,¿Mi... nombre?
0:15:38.05,fansub,そういやぁ…,Now that you mention it...,Ahora que lo mencionas...
0:15:39.21,fansub,名乗ってないね,He never did tell us.,...el núnca nos lo ha dicho.
0:15:41.90,fansub,名乗るような名前はありませんねぇ,Hmm... I don't really have the kind of name you tell people.,"Hmm... En verdad no tengo el tipo de nombre para contarle a la gente."
0:15:44.42,fansub,何なら　皆さんで　付けてください,Go ahead and give me one.,"Adelante, denme uno."
0:15:46.82,fansub,付けていいんだ,You sure about that?,¿Está seguro de eso?
0:15:48.07,fansub,でも　今は　課題に集中ですよ,"But right now, focus on your schoolwork.","Pero por ahora, concéntrence en su tarea."
0:15:50.90,fansub,はーい,"Yes, sir.",Si...
0:15:52.25,fansub,では　先生は　その間　一休みを,"Meanwhile, I'll just take a little break.","Mientras tanto, tomaré un pequeño descanzo."
0:16:03.04,fansub,おっ　もうできましたか　渚君,"Finished already, Nagisa-kun?","¿Terminaste, Nagisa?"
0:16:12.35,fansub,昼食の後で　僕らが眠くなるころに,"After lunch, right around the time we get sleepy,","Después del almuerzo, justo después empieza a sentirse adormilado,"
0:16:15.22,fansub,先生の顔が薄いピンクになるときがある,his face sometimes goes light pink.,y su cara se pone de un color rosado.
0:16:19.51,fansub,茅野の質問への反応も少し遅れた,"He was a little slow responding to Kayano's question, too.",Además estuvo un poco lento al responderle a Kayano.
0:16:22.79,fansub,たぶん　先生も一番　油断する時間なんだ,"That might be when he's at his most vulnerable.",Eso significa qué es cuando esta más vulnerable.
0:16:29.41,fansub,この進学校で　落ちこぼれた僕らは思う,"We prep-school failures are always thinking,","Nosotros, los perdedores de la secundaria, siempre pensamos,"
0:16:33.38,fansub,どこかで見返さなきゃ,"We gotta get back at 'em somehow.", "Tenemos que vengarnos de ellos de alguna manera."
0:16:35.44,fansub,やればできると　親や　友達や　先生たちを,"""We'll show our parents, friends, and teachers that we can do it if we try.""","Es lo que nuestros padres, amigos y maestros siempre dicen."
0:16:41.16,fansub,やればできると…,We can do it if we try.,Puedes hacerlo si lo intentas.
0:16:46.92,fansub,言ったでしょう もっと　工夫を…,Didn't I tell you to be more inventive?,¡Te lo dije: se más original!
0:16:50.09,fansub,認めさせなきゃ…,We have to prove ourselves...,Tenemos que probarnos a nosotros mismos...
0:16:52.92,fansub,どんな手を使っても…,by any means necessary.,...por cualquier medio necesario.
0:17:02.59,fansub,しゃーっ,Hell yeah!,¡Siii!
0:17:03.85,fansub,やったぜー,We did it!,¡Lo hicimos!
0:17:04.91,fansub,100億円いただき,Ten billion yen! Cha-ching!,¡10 billones de yenes! ¡Genial!
0:17:04.97,fansub,渚,Nagisa!,¡Nagisa!
0:17:07.35,fansub,ざまあみろ,Serves you right!,¡Bien echo!
0:17:08.41,fansub,寺坂　何やったんだ,Terasaka! What have you done?!,¡Terasaka! ¡¿Qué has echo?!
0:17:10.88,fansub,こいつも自爆テロは予想してなかったろ,Bet he never expected a suicide bomber!,¡El no esperába un acto suicida!
0:17:13.29,fansub,ちょっと　渚に　何　持たせたのよ,Hey! What'd you give Nagisa?!,¡Oye!¡¿Qué le has dado a Nagisa?!
0:17:16.81,fansub,おもちゃの手榴弾だよ,Huh? A toy grenade.,¿Eh? Una granada de juguete.
0:17:19.19,fansub,ただし　火薬を使って威力を上げてある,But I beefed it up with gunpowder,¡Pero le vacié la polvora
0:17:22.74,fansub,300発の対先生弾がすげえ速さで飛び散るようにな,so it'd shoot three hundred anti-teacher bullets at crazy-high speed!,y entonces explotó con 300 balas anti-maestro a una increible velocidad!
0:17:27.94,fansub,人間が死ぬ威力じゃねえよ,"Nothin' strong enough to kill human beings, all right?",No son tan fuertes como para matar a alguien.
0:17:30.42,fansub,俺の100億で　治療費くらい…,"My ten billion yen'll cover his medical bills no prob—",Mis diez billones de llenes van a cubrir sus gastos medi-
0:17:35.59,fansub,無傷　やけど一つ負ってねえのか,He's not hurt? Not even a single burn?,¿No está herido? ¿Ni una sola quemadura?
0:17:38.56,fansub,それに　何だ　この膜,And what's with this membrane?,¿Y... esta membrana...
0:17:40.89,fansub,タコの死体に　つながっ…,It's attached to that octopus's corpse?,está adherida al cadaver del pulpo?
0:17:41.77,fansub,実は　先生　月に１度ほど　脱皮をします,"As it happens, I shed my skin about once a month.",Como sucede. Cambio mi piel una vez al mes.
0:17:45.94,fansub,脱いだ皮を渚君にかぶせて守りました,"I protected Nagisa-kun there by covering him with my old skin.",Protegi a Nagisa cubriéndolo con mi vieja piel.
0:17:51.51,fansub,月1で使える　先生の奥の手です,It's my once-monthly ace-in-the-hole.,Cada mes es mi as bajo la manga.
0:17:58.21,fansub,寺坂　吉田　村松,"Terasaka, Yoshida, Muramatsu.","Terasaka, Yoshida, Muramatsu."
0:18:03.80,fansub,先生の顔は　顔色を見るまでもなく…,You don't have to look at the color of his face to know.,No hay necesidad de verle el color del rostro para saberlo.
0:18:12.76,fansub,真っ黒,Pitch black! He is furious!,¡Negro puro! ¡Está furioso!
0:18:14.56,fansub,ど怒りだ,,
0:18:15.66,fansub,首謀者は　君ら３人だろ,"You three...are responsible for this, aren't you?",Ustedes tres...están detras de todo esto ¿verdad?
0:18:19.59,fansub,いっ　いや…,N-No!,¡N-No!
0:18:20.82,fansub,渚が勝手に…,It was all Nagisa's idea!,¡Todo fué idea de Nagisa!
0:18:29.08,fansub,いなく…,He's gone!,¡Se fué!
0:18:34.05,fansub,俺らんちの表札,The nameplates from our houses?!,¡¿Las placas de sus casas?!
0:18:36.21,fansub,政府との契約ですから　先生は　決して君たちに危害は加えない,My agreement with your government prohibits me from harming you.,Mi contrato con el gobierno no me permite lastimarlos.
0:18:41.67,fansub,が　しかし…,"But if you try another assassination like that one...",Pero si intentan otro asesinato igual que este...
0:18:44.55,fansub,次　また　今のような方法で暗殺に来たら,,
0:18:49.23,fansub,君たち以外には何をするか分かりませんよ,I might just harm someone else.,Tal vez dañe a alguien mas
0:18:53.19,fansub,家族や友人…　いいや,"Your family, your friends...","Su familia, sus amigos..."
0:18:56.33,fansub,君たち以外を地球ごと消しますかね,Maybe I'll kill everyone on the planet except you.,O inclusive acabar con todos en el planeta menos a ustedes.
0:19:01.61,fansub,5秒間で　皆　悟った,"It only took five seconds for everyone to understand.",Solo tomó cinco segundos para que todos entendieran...
0:19:04.61,fansub,地球の裏でも　逃げられないと,Nowhere on this planet was safe.,...que ningún lugar de este planeta es seguro.
0:19:07.99,fansub,どうしても逃げたければ,Our only escape from this situation...,Si de verdad queremos escapar...
0:19:12.34,fansub,この先生を殺すしか…,was to kill him!,...todo lo que podemos hacer es asesinarlo.
0:19:16.68,fansub,何なんだよ　てめえ　迷惑なんだよ,"What the hell's your deal, anyway? You're a real pain in the ass!",¿Qué diablos quieres entonces? ¡Solo eres una enorme molestia!
0:19:20.09,fansub,いきなり来て　地球　爆破とか　暗殺しろとか,"Showing up all ""I'm gonna blow up the Earth"" and ""Assassinate me""!","¡Mostrando todo eso de ""voy a destruir la tierra"" o ""asesinenme""!"
0:19:23.49,fansub,迷惑なやつに　迷惑な殺し方して　何が悪いんだよ,What's wrong with using an annoying method to kill an annoying guy?!,"¡¿Qué tiene de malo utilizar un metodo aburrido para acabar con un tipo aburrido?!"
0:19:27.95,fansub,迷惑　とんでもない,Annoying? Hardly.,¿Aburrido? Al contrario.
0:19:30.18,fansub,君たちのアイデア自体は　すごくよかった,Your idea itself was a very good one.,La idea fue bastante buena.
0:19:33.15,fansub,特に　渚君,"Especially you, Nagisa-kun.","Especialmente tú, Nagisa."
0:19:34.92,fansub,君の肉薄までの自然な体運びは100点です,The way you carried yourself so naturally on your approach gets full marks from me.,"La forma en la que naturalmente te acercaste merece la máxima puntuación."
0:19:38.86,fansub,先生は　見事に　隙を突かれました,"You did an excellent job making it past my defenses.",Hiciste bien en aprovechar la debilidad en mis defensas.
0:19:41.87,fansub,ただし,However!,¡Sin embargo!
0:19:43.46,fansub,寺坂君たちは　渚君を,None of you looked out for Nagisa-kun—,Ninguno de ustedes se preocupó por Nagisa
0:19:45.87,fansub,渚君は　自分を大切にしなかった,not even Nagisa-kun himself.,ni siquiera él mismo…
0:19:49.36,fansub,そんな生徒に暗殺する資格はありません,Students like that aren't fit to assassinate anyone.,"Estudiantes como ustedes no pueden asesinar a nadie."
0:19:53.11,fansub,人に笑顔で胸を張れる暗殺をしましょう,"We need an assassination worth smiling about—one to be proud of!","Necesitamos un asesinato que valga la pena. ¡Uno del cual estar orgullosos!"
0:19:56.33,fansub,君たち　全員　それができる力を秘めた有能なアサシンだ,You're all capable assassins who have that power within you.,"Todos son asesinos capaces que tienen el poder en su interior."
0:20:01.70,fansub,ターゲットである先生からのアドバイスです,"Just a few words of advice from your teacher-cum-target.",Es un consejo de su maestro y de su blanco.
0:20:06.30,fansub,マッハ20で怒られてうねる触手で褒められた,"One moment we were being chewed out at Mach 20, and the next we were being praised with waving tentacles.","Nos molestába a Mach 20, y ahora nos alaba con todos sus tentáculos."
0:20:11.48,fansub,この異常な教育が　僕は　普通に　うれしかった,"It wasn't your average education, but it made me pretty happy.",Esta inusual educación me pone un poco feliz.
0:20:16.28,fansub,この異常な先生は僕らのことを　正面から見てくれたから,All because this unusual teacher was actually willing to look us in the eye.,Todo a causa de este inusual maestro y actualmente nos estába mirando cara a cara
0:20:30.79,fansub,あなたの…,If you...,Si tu...
0:20:33.32,fansub,あなたの時間をくれるなら,"If you're willing to give up your time,",Si tú estas dispuesto a dar tu tiempo...
0:20:36.30,fansub,あの子たちを教えてあげて,go teach those children.,úsalo para enseñarle a esos chicos.
0:20:40.79,fansub,なんて　すてきな触手…,What splendid tentacles.,Qué espléndidos tentáculos...
0:20:43.69,fansub,この手なら　きっと　あなたはすてきな教師に…,"With hands like these, I'm sure you'll be a splendid teacher.","Con manos como estas...Estoy segura de que serás un gran maestro."
0:20:50.99,fansub,さて　問題です　渚君,"Let me pose you a question, Nagisa-kun.",Tengo una pregunta para ti Nagisa:
0:20:53.80,fansub,先生は　殺される気などみじんもない,I have not the slightest intention of being killed.,No tenia la mínima intención de ser asesinado.
0:20:57.00,fansub,皆さんと　来年　3月までエンジョイしてから,"I will enjoy my time with you all until next March,","Disfrutaré mi tiempo con ustedes hasta marzo,"
0:20:59.52,fansub,地球を爆破です,and then I will blow up the Earth.,y entonces destuiré la tierra.
0:21:02.11,fansub,それが嫌なら君たちは　どうしますか,"If you don't like that idea, what do you plan to do about it?","Si no les gusta la idea. ¿Qué van a hacer al respecto?"
0:21:06.62,fansub,暗殺なんて　したことないし,"We've never assassinated anyone before,","Nunca hemos asesinado a nadie antes,"
0:21:09.27,fansub,僕らには　他に　すべきことがたくさんある,and there's plenty of other stuff we should be doing.,y estoy segura que haremos muchas más cosas.
0:21:14.16,fansub,けど　思った,"But, you know...",Pero sabes...
0:21:16.69,fansub,この先生なら　殺意さえも受け止めてくれるって,I think this teacher might even accept us trying to kill him.,Creo que este maestro tal vez pueda aceptar mi sed de sangre.
0:21:21.23,fansub,地球を爆破されるその前に　先生を殺します,Before you destroy Earth...,Antes de que destruyas la tierra... Te mataré.
0:21:27.44,fansub,ならば　今　やってみなさい,Then what are you waiting for?,¡Entonces hazlo!
0:21:29.37,fansub,殺せた者から　今日は帰ってよし,"Once you've killed me, you're free to go home!","¡Una vez que acaben conmigo, podran irse a casa!"
0:21:32.65,fansub,んな簡単に…,"Just like that, huh?",¿Solo así?
0:21:33.82,fansub,殺せるわけねえだろ,You know we can't kill you!,¡Sabes que no podemos hacerlo!
0:21:35.93,fansub,僕らは　殺し屋,We are killers.,Somos asesinos.
0:21:37.89,fansub,ターゲットは　先生,And our target...is our teacher.,Y nuestro blanco....es nuestro maestro.
0:21:40.87,fansub,ふきふき　ふきふき,"Wipe, wipe, wipe it clean!","¡Limpia, limpia, limpia!"
0:21:42.55,fansub,今　撃っても…,If we tried to shoot him now...,Si le disparamos ahora...
0:21:43.66,fansub,表札と一緒に手入れされる…,we'd just get polished like those nameplates.,...nos terminará puliendo como esas placas.
0:21:46.04,fansub,帰れねえ…,We're never getting out of here!,¡Nunca iremos a casal
0:21:48.14,fansub,殺せない先生か…,An unkillable teacher...,Un maestro imposible de matar...
0:21:50.84,fansub,殺せない…　ころ…,"Korosenai" for "unkillable, and "sensei" for "teacher"...","Korosenai"... "Koro"..
0:21:54.23,fansub,殺せんせーは,"Oh! What about ""Korosensei""?","¡Oh! ¿Qué tal ""Maestro Koro""?"
0:21:56.35,fansub,殺せんせー,Korosensei?,¿Maestro Koro?
0:21:59.85,fansub,殺せんせーと　僕らの暗殺教室,So here we are with Korosensei...in our assassination classroom.,"Somos nosotros y nuestro maestro Koro, en nuestro salón de asesinato."
0:22:04.97,fansub,始業のベルは　明日も鳴る,The bell signals the start of another school day.,Otro día y otra campana que suena.
0:00:48.77,ai,それでは,"Well then,","Bien,"
0:00:50.51,ai,ホームルームを始めます,Let's begin homeroom.,empezaremos la clase.
0:00:52.75,ai,日直の人は号令を,"Class monitor, give the command.","El encargado, por favor, dé la orden."
0:00:54.90,ai,き…起立,St… stand.,¡Se… levanten!
0:01:00.08,ai,気を付け,Attention.,¡Atención!
0:01:04.97,ai,礼,Bow.,¡Saludad!
0:01:09.72,ai,おはようございます,Good morning.,Buenos días.
0:01:11.61,ai,発砲したままで結構ですので　出欠をとります,You may keep your weapons raised; I'll take attendance.,Pueden mantener las armas cargadas; tomaré la asistencia.
0:01:15.23,ai,磯貝君,Isogai.,Isogai-kun.
0:01:16.68,ai,はい,Yes.,Sí.
0:01:18.03,ai,すみませんが　銃声の中なので　大きな声で,"Sorry — it's noisy with gunfire, so speak loudly.","Perdón, pero con los disparos de fondo, habla más fuerte."
0:01:21.41,ai,はい,Yes.,Sí.
0:01:22.34,ai,岡島君,Okajima.,Okajima-kun.
0:01:23.61,ai,はい,Yes.,Sí.
0:01:24.27,ai,奥田さん,Okuda.,Okuda-san.
0:01:25.51,ai,はい,Yes.,Sí.
0:01:26.32,ai,片岡さん,Kataoka.,Kataoka-san.
0:01:27.36,ai,はい,Yes.,Sí.
0:01:27.95,ai,茅野さん,Chino.,Chino-san.
0:01:28.89,ai,はい,Yes.,Sí.
0:01:29.51,ai,神崎さん,Kanzaki.,Kanzaki-san.
0:01:30.45,ai,はい,Yes.,Sí.
0:01:33.27,ai,はい　遅刻なしっと,Yes — no tardies.,"Bien, sin tardanzas."
0:01:36.03,ai,素晴らしい　先生　とてもうれしいです,"Wonderful. Teacher, I'm very pleased.","Excelente. Profesor, estoy muy contento."
0:01:39.40,ai,速過ぎ,Too fast.,Demasiado rápido.
0:01:40.86,ai,クラス一斉射撃で駄目なのかよ,Is a class-wide volley that hopeless?,¿No sirve disparar todos a la vez?
0:01:43.50,ai,僕らは,We are,Nosotros somos…
0:01:45.02,ai,殺し屋,assassins.,asesinos.
0:01:46.54,ai,僕らのターゲットは,Our target is,Nuestro objetivo es…
0:01:49.07,ai,先生,the teacher.,el profesor.
0:01:50.07,ai,残念ですねぇ,"That's unfortunate, isn't it.",Qué lástima.
0:01:51.60,ai,今日も命中弾ゼロです,Zero hits again today.,Hoy tampoco hay impactos.
0:01:53.98,ai,数に頼る戦術は　個々の思考を疎かにする,Tactics that rely on numbers neglect individual thinking.,La táctica de confiar en la cantidad descuida el pensamiento individual.
0:01:57.64,ai,目線　銃口の向き　指の動き,"Gaze, muzzle direction, finger movement.","La mirada, la dirección del cañón, el movimiento de los dedos."
0:02:01.38,ai,一人一人が単純過ぎます,Each one of you is too simple.,Cada uno es demasiado simple.
0:02:04.01,ai,もっと工夫しましょう,Use more ingenuity.,Sean más ingeniosos.
0:02:05.91,ai,でないと,Otherwise,Si no…
0:02:07.43,ai,最高速度マッハ20の先生は　殺せませんよ,you won't be able to kill a teacher who can hit Mach 20.,no podrán matar al profesor que alcanza Mach 20.
0:02:12.21,ai,いや　ていうかさ,"I mean, seriously—","O sea,"
0:02:14.37,ai,本当に全部よけてんのかよ　先生,"Are you really dodging everything, Sensei?","¿Realmente lo estás esquivando todo, profesor?"
0:02:16.60,ai,どう見ても これ　ただのBB弾だろ,"From any angle, these are just BB pellets.",A todas luces esto son solo perdigones BB.
0:02:19.79,ai,当たってるのに　我慢してるだけじゃないの,"They're hitting you — you're just holding back, aren't you?","Está siendo alcanzado pero solo lo toleras, ¿no?"
0:02:22.58,ai,そうよ　そうだよ,"Yeah, that's it.","Eso es, así es."
0:02:26.18,ai,では　弾を込めて渡しなさい,"Now, load the rounds and pass them along.","Entonces, carguen las balas y pásenlas."
0:02:29.43,ai,言ったでしょう,"I told you, remember?",¿No les dije?
0:02:30.96,ai,この弾は君たちにとっては無害ですが,"These rounds are harmless to you,","Estas balas son inofensivas para ustedes,"
0:02:36.57,ai,国が開発した対先生用特殊弾です,developed by the government specifically for use against Sensei.,son munición especial desarrollada por el país para usar contra el profesor.
0:02:40.37,ai,当たれば　先生の細胞を豆腐のように破壊できる,"If they hit, they can destroy Sensei's cells like tofu.","Si impactan, pueden destrozar las células del profesor como tofu."
0:02:45.04,ai,もちろん数秒あれば再生しますが,"Of course, he regenerates in a few seconds,","Claro, se regenerará en segundos,"
